Job Description Index,Company Name,Position Title,Most similar cluster index,Most similarity cluster scores,Most similar cluster keyword,Top_1_Resume_ID,Top_1_Similarity,Top_2_Resume_ID,Top_2_Similarity,Top_3_Resume_ID,Top_3_Similarity
512,Alliance Healthcare Foundation,Sr. Director of Strategy & External Relations,1,0.9297961088854876,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",27165830.0,0.9457806636780528,21796843.0,0.9447193717249891,91515108.0,0.9443901644780499
513,Circle,"Manager, Business Strategy And Operations",3,0.923461523297934,"['sale', 'company', 'state', 'city', 'customer', 'name', 'marketing', 'service', 'business', 'management']",59696315.0,0.9505021255998772,11902276.0,0.946901328868469,27850777.0,0.9419688140606338
514,Qualcomm,"Director / Sr Director, Strategic Operations Management (Product ...",1,0.9552938012409952,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",29208172.0,0.9754922108393498,17818707.0,0.9748204639333549,95382114.0,0.9741533409072058
515,ServiceNow,Staff Strategic Operations Manager,1,0.9102021512741396,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",68781345.0,0.9312701478290162,25397102.0,0.9283689091186562,29208172.0,0.9268214489933857
516,Sunrise Systems Inc,Project Manager - Strategy & Operations Transformation Lead,1,0.923683304437998,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",31016926.0,0.9546430356585069,49777184.0,0.9527673413106736,95382114.0,0.951768409132652
517,Rocket Pharmaceuticals,"Vice President, Head of Global Medical Affairs",2,0.914166817907841,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",60624892.0,0.9390053114036312,23617240.0,0.933885053272006,21122155.0,0.9314238228252134
518,GPAC,PCA & ESA (Phase 1 & 2) Vice President,0,0.9375625339298023,"['project', 'state', 'city', 'company', 'name', 'system', 'management', 'construction', 'engineering', 'design']",30344127.0,0.9455866477257333,36727173.0,0.9439604788414753,15823995.0,0.9392841966866871
519,Spire Learning,Vice President/Sr. Director Business Development - CME,2,0.9329987554425916,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",66683238.0,0.9582838504429799,19926135.0,0.9495365982810213,34792238.0,0.9488838440093944
520,Molina Healthcare,"VP, Healthcare Services",1,0.9273797450177719,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",33803142.0,0.9609095542945123,28423028.0,0.9580964635434503,22008817.0,0.9513873978612309
521,Pepper Pike Capital Partners LLC,Vice President of Operations - Indianapolis & St. Louis,1,0.9372167619454181,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",11480899.0,0.9469162410686192,27165830.0,0.946283039679535,23761385.0,0.9454544593735756
522,Cynet Systems,Senior Embedded C++ Developer,4,0.9434175266617502,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",85101052.0,0.9493036899121605,34317538.0,0.9486343505369438,41152404.0,0.948182896059237
523,"Technology Consulting, Inc.",C++ Embedded Engineer,4,0.9396077963768886,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",29524570.0,0.948124429670721,21038022.0,0.9470197431506585,24647794.0,0.9456087642905939
524,Talent Search PRO,"Specialist, Embedded C++ Software Engineer",0,0.9537227037082897,"['project', 'state', 'city', 'company', 'name', 'system', 'management', 'construction', 'engineering', 'design']",17926546.0,0.9621652735884457,25919149.0,0.9620564232598268,20566550.0,0.9607415682087701
525,Forward Air,Owner Operators Just Announced: Largest rate increase in Forward...,0,0.8829162473491334,"['project', 'state', 'city', 'company', 'name', 'system', 'management', 'construction', 'engineering', 'design']",11797122.0,0.9307670822216348,17655479.0,0.9230301790864363,19147947.0,0.9204697609633832
526,Red Robin,Hosts / Hostesses,3,0.8694067373026976,"['sale', 'company', 'state', 'city', 'customer', 'name', 'marketing', 'service', 'business', 'management']",19951766.0,0.8920594249631475,22807104.0,0.8909906191573379,16391949.0,0.8903789398308077
527,SYNERGY HomeCare of Clifton-Secaucus,Astonishing Homecare Drivers,1,0.9107968672583804,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",33370664.0,0.9367750044462546,37374340.0,0.9345666152951335,18484846.0,0.9327299035694315
528,ClearanceJobs,C++ Embedded Engineer with Security Clearance,4,0.9487021008665663,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",34317538.0,0.956325335023205,37335325.0,0.9535818166673553,21038022.0,0.953432053943063
529,Randstad Technologies,Software Engineering,4,0.9375541318579261,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",70089206.0,0.9488996468796418,85101052.0,0.946779747995197,34317538.0,0.9440758577146608
530,Provident Bank,Banking Center Supervisor,1,0.9250376435004957,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",17189156.0,0.9556012362087118,24544244.0,0.9477062991346941,35302620.0,0.9474468473065737
531,Digital Performance Marketing Group,Application Development -L6,4,0.93365016059478,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",24647794.0,0.9516528558605251,12011623.0,0.9443989449408536,34317538.0,0.9417069181706965
532,Build Zoom,Project Manager,0,0.9105237857022563,"['project', 'state', 'city', 'company', 'name', 'system', 'management', 'construction', 'engineering', 'design']",30344127.0,0.9348718357151715,20905088.0,0.9269453346992066,26496059.0,0.9256500824681426
533, Johnson Creek Development,Commercial Construction Manager,0,0.9517969645147246,"['project', 'state', 'city', 'company', 'name', 'system', 'management', 'construction', 'engineering', 'design']",15721849.0,0.9565965213926737,22718826.0,0.952685246161064,10281555.0,0.9516484588098526
534,DeliverHealth,Corporate Recruiter (Remote),1,0.9213770533581567,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",18297650.0,0.9668208452818134,13520837.0,0.954500917329388,41910253.0,0.9449719483642725
535,Axon,Technical Sourcing Recruiter (US Remote),2,0.9068490550586212,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",66683238.0,0.9422027190679271,18827609.0,0.9326103034272242,84512719.0,0.927527834420777
536,CareRev,Corporate Recruiter,2,0.9366178825634459,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",28669770.0,0.9514597751424004,66683238.0,0.9500599567022416,15636923.0,0.9486802583044396
537,GoDaddy,Senior Tech Recruiter (Remote),3,0.9027365997888298,"['sale', 'company', 'state', 'city', 'customer', 'name', 'marketing', 'service', 'business', 'management']",28939941.0,0.9398247867779526,13727873.0,0.9362269321038942,59696315.0,0.928145416389329
538,Oomnitza,Full-Cycle Recruiter (Remote),1,0.9346323853094209,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",13520837.0,0.9510452331511756,35302620.0,0.950829455084184,18297650.0,0.9508191031887032
539,DISQO,Senior Corporate Recruiter (Contract) - (Remote - US),1,0.9268748112686842,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",18297650.0,0.9662477486754611,41910253.0,0.9550490556842,57262959.0,0.9528746438411662
540,Edlabs,Data Analytics Senior Mangager,4,0.9235271801738787,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",12011623.0,0.956787046165837,13964744.0,0.9419599269134399,11963737.0,0.9411638583601662
541,MCPc,Marketing Intern,3,0.9169827030412105,"['sale', 'company', 'state', 'city', 'customer', 'name', 'marketing', 'service', 'business', 'management']",22706174.0,0.9508149539462376,28939941.0,0.9468257755391014,16276121.0,0.9392203614645549
542,Absolutely Amazing Travel,Marketing Intern,3,0.8944856271442788,"['sale', 'company', 'state', 'city', 'customer', 'name', 'marketing', 'service', 'business', 'management']",70196518.0,0.9302478080430001,16276121.0,0.9267332597488824,15479281.0,0.9260834596604856
543,AEG,Marketing Communications Intern - Fall 2023,2,0.9551611279664234,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",11677012.0,0.9551368069046701,66683238.0,0.9531748262808469,22551979.0,0.9529246849419075
544,Cleveland Metroparks,Marketing Intern,2,0.9295135114772783,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",66683238.0,0.9521363522907023,29926588.0,0.9416037694722244,22551979.0,0.9391241195174389
545,Health Action Council Ohio,Marketing & Communications Intern,2,0.9386128200755942,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",11677012.0,0.9454667196608846,12467531.0,0.9429893388963109,36019469.0,0.9416453650209573
546,Biblionasium.com,Digital Marketing Internship at EdTech Start-up,3,0.9146767067512575,"['sale', 'company', 'state', 'city', 'customer', 'name', 'marketing', 'service', 'business', 'management']",15479281.0,0.964053417807792,59011090.0,0.9511442293239719,70196518.0,0.9511111792623903
547,Matthews Real Estate Investment Services™,Sales Intern (CLE),3,0.9437989938066536,"['sale', 'company', 'state', 'city', 'customer', 'name', 'marketing', 'service', 'business', 'management']",28939941.0,0.9537537271926807,22391901.0,0.9521124771273434,11902276.0,0.9519368136857191
548,Great Lakes Publishing,Advertising Design Intern - 2022,4,0.8998836512615385,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",18795567.0,0.9449667777770142,89740812.0,0.9363710395111531,26046064.0,0.9302172817853736
549,JB Associates,Social Media and Marketing Intern,1,0.8208571010980255,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",16877897.0,0.8475858722602692,11444536.0,0.8463911755005398,18297650.0,0.845758682679915
550,Behaviorally,VP Client Development,1,0.922252115572799,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",35474904.0,0.938362765906765,91515108.0,0.9381062060281185,14064815.0,0.9365231599750528
551,Digitas North America,"Senior Analyst, ECommerce, Search Marketing",1,0.9239771424603666,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",25397102.0,0.9500561559557507,41910253.0,0.9492791811058494,17818707.0,0.9475388296786338
552,Aspire Partners USA,Fractional CEO - B2B - Remote,1,0.9218048011057138,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",86595128.0,0.9295098319909053,39569771.0,0.9281709502369081,91051945.0,0.9272856618164609
553,CECP,Executive Assistant to the CEO,1,0.9214061948608372,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",41910253.0,0.9542151469166635,13520837.0,0.9434525152558575,12938389.0,0.9432558465530316
554,Juno Search Partners - Open Positions,Executive Assistant to CEO,1,0.9466984855940959,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",59962788.0,0.9597538657583179,18297650.0,0.9591705738624772,37087824.0,0.9585887931830237
555,New York Public Radio,Chief Executive Officer,3,0.8966673999777123,"['sale', 'company', 'state', 'city', 'customer', 'name', 'marketing', 'service', 'business', 'management']",70196518.0,0.9289089232507537,59696315.0,0.9285245699672573,16276121.0,0.9252624853215403
556,Handshake,"Senior Strategy Lead, Office of the CEO",1,0.9552980007848417,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",18208580.0,0.9681973870262719,18311419.0,0.966604971169049,17818707.0,0.9665453348450559
557,Juliet,CEO/Co-Founder,3,0.9302279291995832,"['sale', 'company', 'state', 'city', 'customer', 'name', 'marketing', 'service', 'business', 'management']",59696315.0,0.9476589570059863,25162378.0,0.9475634517890819,13386301.0,0.9464276410393929
558,ChatterBoss,Executive Assistant to CEO at Chartis Federal (Hybrid: Remote ...,1,0.9390340726456561,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",93436805.0,0.9490787530163638,18106533.0,0.9478254929210287,22861181.0,0.9470388995863304
559,Systems Administrator,"The Judge Group  New York, NY",4,0.9472099818193888,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",44185767.0,0.9485264333980543,11020140.0,0.9480393452650915,27295996.0,0.9454723814886729
560,Adorama,Systems Administrator,4,0.9393901072421191,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",17641670.0,0.9449643056934907,22450718.0,0.9432952568549519,46260230.0,0.9430065983509281
561,Talent,Sr. System Administrator,4,0.9432179843883501,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",11020140.0,0.9492314834951543,99124477.0,0.9465481899789956,22450718.0,0.9436068921936833
